Link,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793545/Bird-on-a-Branch-1936,Bird on a Branch,1936,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"117,520","17,628","135,148",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793546/Landscape-,Landscape,N/A,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"117,520","17,628","202,722",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793547/Waterfall-1940,Waterfall,1940,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"102,830","132,210",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Song-Meiling-6793548/Ink-Chrysanthemum%EF%BC%9BCalligraphy-,Ink Chrysanthemum；Calligraphy,N/A,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"7,345","11,752","8,446",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793561/Scholar-1943,Scholar,1943,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"66,105","88,140",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793563/Scholar-Under-a-Pine-1961,Scholar Under a Pine,1961,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"58,760","88,140","67,574",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793564/Visiting-Friends-1939,Visiting Friends,1939,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"117,520","176,280",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793572/Landscape-,Landscape,N/A,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"17,628","32,318","20,272",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793581/Beauty-1933,Beauty,1933,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Modern Chinese Painting I,"51,415","80,795","59,127",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793909/Album-of-Flora-1977,Album of Flora,1977,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Important Modern Chinese Painting And Calligraphy Night Sale,"1,762,800","2,644,200","5,582,200",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793924/Dragon-and-Scholars-,Dragon and Scholars,N/A,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Important Modern Chinese Painting And Calligraphy Night Sale,"587,600","734,500","996,716",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793925/Kwan-yin-,Kwan-yin,N/A,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Important Modern Chinese Painting And Calligraphy Night Sale,"2,203,500","2,644,200","2,541,370",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793926/Five-colored-Lotus-,Five-colored Lotus,N/A,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Important Modern Chinese Painting And Calligraphy Night Sale,"4,113,200","4,700,800","4,730,180",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793959/Reading-Books-in-the-Pine-Forest-1949,Reading Books in the Pine Forest,1949,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Important Modern Chinese Painting And Calligraphy Night Sale,"440,700","587,600","506,805",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793960/Nine-Dragon-Pool-in-Mount-Huang-1930,Nine Dragon Pool in Mount Huang,1930,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Important Modern Chinese Painting And Calligraphy Night Sale,"440,700","587,600","506,805",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793961/Kwan-yin-1939,Kwan-yin,1939,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Important Modern Chinese Painting And Calligraphy Night Sale,"587,600","734,500","675,740",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6793962/Ink-Lotus-1963,Ink Lotus,1963,Works on Paper,"June 05, 2017",Poly International Auction Beijing,2017 Spring Sales - Important Modern Chinese Painting And Calligraphy Night Sale,"220,350","323,180","371,657",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6724963/Ancient-Temples-Amidst-Clouds-1965,Ancient Temples Amidst Clouds,1965,Works on Paper,"May 30, 2017",Christie's Hong Kong,"Resplendent and Glorious
 - Ancient Temples Amidst Clouds previously from the Mei Yun Tang 
Collection",N/A,N/A,"13,145,618",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6798505/Fishing-In-Mountains-1953,Fishing In Mountains,1953,Works on Paper,"May 28, 2017",Poly International Auction Hong Kong,"The Beauty of Brushes - A
 Selection of Chinese Paintings and Calligraphy [3]","1,283","3,849",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6798537/Figures-1946,Figures,1946,Works on Paper,"May 28, 2017",Poly International Auction Hong Kong,"The Beauty of Brushes - A
 Selection of Chinese Paintings and Calligraphy [3]","8,981","12,830",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6806358/Plum-Blossom-,Plum Blossom,N/A,Works on Paper,"May 28, 2017",Poly International Auction Hong Kong,"The Beauty of Brushes - A
 Selection of Chinese Paintings and Calligraphy [3]","25,660","64,150",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6806375/Fishing-,Fishing,N/A,Works on Paper,"May 28, 2017",Poly International Auction Hong Kong,"The Beauty of Brushes - A
 Selection of Chinese Paintings and Calligraphy [3]","23,094","25,660",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6733549/Scenery-of-Mount-Huang-1945,Scenery of Mount Huang,1945,Works on Paper,"May 26, 2017",Bonhams Hong Kong,Fine Chinese Paintings,"64,150","102,640","80,187",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6733559/Scholar-in-Summer-Mountains-1948,Scholar in Summer Mountains,1948,Works on Paper,"May 26, 2017",Bonhams Hong Kong,Fine Chinese Paintings,"23,094","28,226","51,320",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6700336/Scholar-and-Pine-1934,Scholar and Pine,1934,Works on Paper,"May 09, 2017",Christie's London,Fine Chinese Ceramics And Works of Art,"19,399","32,332","24,249",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6768313/Breeze-Over-Lotus-Pond-,Breeze Over Lotus Pond,N/A,Works on Paper,"May 05, 2017",Xiling Yinshe Hangzhou,2017 Shaoxing Spring Auction,"4,347","7,245",N/A,
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6768459/Cicada-on-Willow-Branch-,Cicada on Willow Branch,N/A,Works on Paper,"May 05, 2017",Xiling Yinshe Hangzhou,2017 Shaoxing Spring Auction,"17,388","26,082",N/A,
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6769502/Bamboo-Grove-,Bamboo Grove,N/A,Works on Paper,"May 05, 2017",Xiling Yinshe Hangzhou,2017 Shaoxing Spring Auction,"4,347","7,245","29,994",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Hu-Peiheng-6745345/Untitled-,Untitled,N/A,Works on Paper,"April 27, 2017",Poly International Auction Beijing,The 37th fine arts auction - Fine Chinese painting and calligraphy,"14,499","28,999",N/A,
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6745348/Untitled-,Untitled,N/A,Works on Paper,"April 27, 2017",Poly International Auction Beijing,The 37th fine arts auction - Fine Chinese painting and calligraphy,"8,700","13,050",N/A,
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Yu-Feian-6678522/Chrysanthemum;-Teapot-,Chrysanthemum; Teapot,N/A,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"10,288","15,431","24,112",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6678618/Herdboy-and-the-ox-1979,Herdboy and the ox,1979,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"77,160","102,880","352,364",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6678619/Scholar-by-the-pine-1967,Scholar by the pine,1967,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"90,020","115,740","160,750",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6678629/Vermilion-lotus-1973,Vermilion lotus,1973,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"385,800","514,399","475,819",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6678645/Fisherman-,Fisherman,N/A,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"64,299","90,020",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6678681/Fishes-by-the-plum-blossoms-grove-1977,Fishes by the plum blossoms grove,1977,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"70,730","96,450","257,199",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6678682/Peony-1978,Peony,1978,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"45,010","70,730","88,412",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6678683/Budding-lotus-1978,Budding lotus,1978,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"25,720","38,580","128,599",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679006/Three-friends-of-winter-1932,Three friends of winter,1932,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"12,860","19,290",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679022/Lotus-in-the-wind-1976,Lotus in the wind,1976,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"643,000","771,600","1,247,420",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679034/Gnarled-pines-amid-lush-mountains-1947,Gnarled pines amid lush mountains,1947,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"707,300","964,499","1,478,900",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679065/Lush-mountains-in-misty-gleam-1967,Lush mountains in misty gleam,1967,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,N/A,N/A,"3,991,422",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679066/Longevity-cypress-1961,Longevity cypress,1961,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"450,100","643,000","784,460",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679093/Recluse-in-the-mountains-1966,Recluse in the mountains,1966,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"64,299","90,020","192,900",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679100/Grandeur-of-lotus-pond-1963,Grandeur of lotus pond,1963,Works on Paper,"April 04, 2017",Sotheby's Hong Kong,Fine Chinese Paintings,"771,600","1,028,799","1,247,420",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6694200/Mushrooms-1963,Mushrooms,1963,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [I],"12,860","32,149","63,734",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6694201/Chrysanthemum-,Chrysanthemum,N/A,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [I],"19,290","32,149","39,454",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6694228/Lotus-1955,Lotus,1955,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [I],"77,160","102,880",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6694229/Landscape-,Landscape,N/A,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [I],"25,720","51,440",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6694238/Landscape-and-calligraphy-1931,Landscape and calligraphy,1931,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [I],"3,857","6,430",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6694995/Visiting-friend-1947,Visiting friend,1947,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [II],"38,580","77,160",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6694996/Landscape-,Landscape,N/A,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [II],"77,160","102,880","91,048",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6695002/Four-seasons-,Four seasons,N/A,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [II],"563,268","691,868",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6695003/Figure-1961,Figure,1961,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [II],"77,160","102,880",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6695004/Lotus-1963,Lotus,1963,Works on Paper,"April 03, 2017",Poly International Auction Hong Kong,Fine Chinese Paintings and Calligraphy [II],"64,299","102,880",189,Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6668440/Plum-Blossoms-1972,Plum Blossoms,1972,Works on Paper,"April 02, 2017",Heritage Auctions Dallas,Asian Art,"50,000","80,000","68,750",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6736302/Peony-in-porcelain-plate-1967,Peony in porcelain plate,1967,Ceramics,"March 20, 2017",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","3,000","7,000","3,800",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6740038/Shou-,Shou,N/A,Works on Paper,"March 20, 2017",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","3,000","7,000",N/A,Bought In
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6740039/Valti-,Valti,N/A,Works on Paper,"March 20, 2017",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","4,000","10,000","4,400",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6740041/[Untitled]-,[Untitled],N/A,Works on Paper,"March 20, 2017",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","10,000","25,000","10,000",Hammer
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6740043/[Untitled]-,[Untitled],N/A,Works on Paper,"March 20, 2017",Golden State Auction Gallery San Francisco,"Fine Asian Works of Art, Fine Painting, and Calligraphy","2,000","5,500","8,500",Hammer
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6669988/Mountain-water-landscape,-a-panoramic-view-with-craggy-precipices-with-a-temple,-high-plateau-with-a-hut-and-hermit-figures,-and-open-water-with-islets-and-boats-","Mountain-water landscape, a panoramic view with 
craggy precipices with a temple, high plateau with a hut and hermit figures, and open water with islets and boats",N/A,Works on Paper,"March 18, 2017",Skinner Boston,Asian Works of Art,"50,000","70,000","339,000",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679548/Handscroll:-Scholars-in-Landscape-,Handscroll: Scholars in Landscape,N/A,Works on Paper,"March 18, 2017",Clars Auction Gallery Oakland,Fine Art and Antiques,"12,000","15,000","7,560",Premium
http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6679638/Splashed-Color-Autumn-Landscape-,Splashed Color Autumn Landscape,N/A,Works on Paper,"March 18, 2017",Clars Auction Gallery Oakland,Fine Art and Antiques,"30,000","50,000","33,275",Premium
"http://artsalesindex.artinfo.comhttp://artsalesindex.artinfo.com/auctions/-Zhang-Daqian-6661371/Fruits,-flowers-and-rocks-1929","Fruits, flowers and rocks",1929,Works on Paper,"March 16, 2017",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"30,000","50,000","37,500",Premium
