Fumio Yamazaki ,1974,,Silent neighbour,2013,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"19,348","32,247","32,247",Premium
Yoshimasa Tsuchiya ,1977,,Deer,2015,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"10,319","20,638","27,410",Premium
Hiroshi Ohashi ,1967,,Pillow talk,2009,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"12,898","15,478","16,123",Premium
Tatsuo Miyajima ,1957,,Time in blue no. 7,1996,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"19,348","25,797","29,022",Premium
Kaws ,1974,,Companion Karimoku Version,2001,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"6,449","9,029","23,379",Premium
Yoshitomo Nara ,1959,,Sleepless night (Sitting),2007,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"10,319","15,478","48,370",Premium
Chung Doo-Hwa ,1968,,Think of forest,2015,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"8,384","10,964","24,185",Premium
Jeruk Permata Pekerti Bunga ,1972,,Happy family,2014,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"3,869","5,159","5,643",Premium
Ikki Miyake ,1973,,Yoga - The embodiment of tree (Vriksha-asana),2008,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"96,741","128,988",N/A,Bought In
Ikki Miyake ,1973,,"No. 19 Suashi Kotoba 'Perfume', for CHANEL",2007,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"77,393","90,292",N/A,Bought In
Nishio Yasuyuki ,1967,,Coronation for Vacuum I,2010,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"64,494","77,393",N/A,Bought In
Katsuyo Aoki ,1972,,Predictive dream XIII,2010,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"15,478","23,217",N/A,Bought In
Zhan Wang ,1962,,Artificial rock No. 88,2006,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"41,276","54,175",N/A,Bought In
Wang Keping ,1949,,Forme Feminine (Feminine form),1988,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"15,478","23,217",N/A,Bought In
Kevin Fung ,1964,,Shelter,2012,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"36,116","49,015",N/A,Bought In
L N Tallur ,1971,,Colonial sisters,2008,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"19,348","32,247",N/A,Bought In
Fuyuki Maehara ,1962,,One moment (Crabs on the tile),2010,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"9,029","15,478",N/A,Bought In
Yang Pei-Chen ,1970,,Chanel handbag,2011,Sculpture,20150531,Christie's Hong Kong,Asian Contemporary Art Day Sale,"20,638","25,797",N/A,Bought In
Nam June Paik ,1932,2006,Route 66,1993,Sculpture,20150530,Christie's Hong Kong,Asian 20th Century & Contemporary Art Evening Sale,"322,500","451,500","361,200",Premium
Zhang Wang ,1962,,Artificial Rock No.150,2010,Sculpture,20150530,Christie's Hong Kong,Asian 20th Century & Contemporary Art Evening Sale,"309,600","387,000","314,760",Premium
Anish Kapoor ,1954,,Untitled,1993,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,"25,754","38,631",N/A,Bought In
Li Chen ,1963,,The Buddha's Smile,2000,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,"103,017","128,772",N/A,Bought In
Chu Teh-Chun ,1920,2014,Rectangular vase F27,2005,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,"23,179","33,480",N/A,Bought In
Zao Wou-Ki ,1921,2013,Untitled,2008,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,"18,028","25,754",N/A,Bought In
Yoshitomo Nara ,1959,,Sleepless Night (Sitting),2007,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"38,631",Premium
Atsuko Tanaka ,1932,2005,[Untitled],2003,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"64,386",Premium
Space Invader ,1969,,ALIAS HK-59,2014,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"345,110",Premium
Robert Indiana ,1928,,Love (Gold/Blue),1966,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"623,258",Premium
Zhan Wang ,1962,,Taihu Lake Stone,2006,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"104,627",Premium
Qiu Anxiong ,1972,,Flying South,2006,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"16,096",Premium
Chung Doo-Hwa ,1968,,Reverberation; Sound; Thinking of Forest,2012,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"10,462",Premium
Wang Keping ,1949,,L'Attente,1986,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"28,973",Premium
Nona Garcia ,1978,,Hallow IV,2012,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"10,462",Premium
Shao Fan ,1964,,Work No. 5 of Year 2005,2005,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"28,973",Premium
Kaws ,1974,,Companion,2008,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"96,579",Premium
Kaws ,1974,,Companion (Two works),2007,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"72,434",Premium
Kaws ,1974,,Companion (Grey) (Two Works),2007,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"88,531",Premium
Michihiro Matsuoka ,1969,,Record Breaker,2014,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"6,438",Premium
Michihiro Matsuoka ,1969,,Device,2014,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"4,828",Premium
Kwon Ki-Soo ,1972,,Pick up stars,2010,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"16,096",Premium
Wang Jin ,1962,,New Ancient - Stele of Zhang Qian,1998,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"4,828",Premium
Chintan Upadhyay ,1972,,Smart Alec,2006,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"24,144",Premium
Liu Dao founded 2006,N/A,N/A,Chinese Laundry,2014,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"15,291",Premium
Man Fung Yi ,1968,,Weaving Intimacy (Body Lines) No. B2,2009,Sculpture,20150315,Christie's Hong Kong,Asia+ / First Open,N/A,N/A,"8,048",Premium
Ju Ming ,1938,,Taichi Series: Single Whip,1991,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"154,679","206,239",N/A,Bought In
Ju Ming ,1938,,Taichi,1991,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"77,339","103,119","96,674",Premium
Ju Ming ,1938,,Taichi Series,1992,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"283,580","386,699",N/A,Bought In
Ju Ming ,1938,,Taichi Series: Arch,1987,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"154,679","193,349",N/A,Bought In
Ju Ming ,1938,,Taichi Series,1996,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"51,559","77,339","64,449",Premium
Ju Ming ,1938,,Taichi Series,1996,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"96,674","116,009",N/A,Bought In
Cheong Soo Pieng ,1917,1983,Three Sisters,1970,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"38,669","51,559","104,731",Premium
Zao Wou-Ki ,1921,2013,Stele No. 5,2007,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"32,224","45,114","41,892",Premium
Chu Teh-Chun ,1920,2014,Stele F34,2006,Sculpture,20141123,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"19,334","25,779",N/A,Bought In
Yoshitomo Nara ,1959,,"Quiet, Quiet",1999,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"386,699","644,499","623,875",Premium
Chen Fei ,1983,,We are Wooden Dolls: Sports School Student (Red); Astronaut; Bruce Lee; & Dissected Man,2007,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"10,311","15,467",N/A,Bought In
Li Chen ,1963,,Floating Heavenly Palace,2007,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"180,459","257,799","376,387",Premium
Tatsuo Miyajima ,1957,,Time in Blue No 4,1996,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"25,779","38,669","24,168",Premium
Kohei Nawa ,1975,,Pixcell Toy-bonsai (Pine),N/A,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"30,935","43,825","32,224",Premium
Geraldine Javier ,1970,,Hysteria,2011,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"90,229","128,899",N/A,Bought In
Samsul Arifin ,1979,,Perjalanan Hitam Putih (A Journey Of Black and White),2009,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"9,022","12,889",N/A,Bought In
Geraldine Javier ,1970,,Blood Homage To Pacita Abed,2011,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"10,311","15,467",N/A,Bought In
Wang Keping ,1949,,Untitled,N/A,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"15,467","23,201",N/A,Bought In
Zhou Chunya ,1955,,Brotherhood,2006,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"77,339","96,674","112,787",Premium
Zhou Chunya ,1955,,Green Dog Series,2006,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"36,091","48,981",N/A,Bought In
Shintaro Ohata ,1975,,Hikari (Light),2007,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"15,467","20,623","22,557",Premium
Wang Keping ,1949,,Woman,N/A,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"15,467","23,201","19,334",Premium
Wang Keping ,1949,,Wings,1998,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"12,889","19,334",N/A,Bought In
Entang Wiharso ,1967,,No Target (Comic Book Series),2011,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"23,201","36,091",N/A,Bought In
Ahmad Osni Peii ,1930,,Alhambra,1994,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"7,733","10,311","8,861",Premium
Hong Sung Do ,1953,,Tourist (Book),2008,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"7,733","11,600",N/A,Bought In
Kaneda Showichi ,1970,,Humans Own,2001,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"9,022","11,600",N/A,Bought In
Kaneda Showichi ,1970,,Human's Own Evo4,2009,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"32,224","45,114",N/A,Bought In
Radi Arwinda ,1983,,Pet-Pet,2008,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"5,155","7,733","2,416",Premium
Song Dong ,1966,,Still Breathing,1996,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"32,224","45,114","32,224",Premium
Wiyoga Muhardanto ,1984,,No. 2 (House),2012,Sculpture,20141123,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"3,866","6,444",N/A,Bought In
Zhan Wang ,1962,,Artificial Garden Rock 107#,2004,Sculpture,20141122,Christie's Hong Kong,Asian 20th Century & Contemporary Art (Evening Sale),"335,139","412,479","438,259",Premium
Kohei Nawa ,1975,,PixCell-Deer#7,2007,Sculpture,20141122,Christie's Hong Kong,Asian 20th Century & Contemporary Art (Evening Sale),"232,019","335,139","252,643",Premium
Tatsuo Miyajima ,1957,,Time in Blue No. 28,1996,Sculpture,20141122,Christie's Hong Kong,Asian 20th Century & Contemporary Art (Evening Sale),"257,799","386,699","237,175",Premium
Nam June Paik ,1932,2006,Marshall Mcluhan,1991,Sculpture,20141122,Christie's Hong Kong,Asian 20th Century & Contemporary Art (Evening Sale),"283,580","360,919","531,068",Premium
Qing Dynasty,N/A,N/A,A Luohan and Tiger cub,N/A,Sculpture,20141007,Christie's Hong Kong,The Pavilion Sale - Chinese Ceramics and Works of Art,"10,320","19,350","24,187",Premium
Qing Dynasty 18th C,N/A,N/A,A Luohan,N/A,Sculpture,20141007,Christie's Hong Kong,The Pavilion Sale - Chinese Ceramics and Works of Art,"3,870","6,450",N/A,Bought In
Chen Fei ,1983,,Because God loves me Series,2008,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"7,733","11,600","14,501",Premium
Arman ,1928,2005,Hommage ŕ Yves Klein,1992,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"45,114","51,559","51,559",Premium
Kaws ,1974,,Untitled Fendi,2011,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"25,779","32,224",N/A,Bought In
Julian Opie ,1958,,7 Positions,2000,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"11,600","15,467","16,112",Premium
Liu Jianhua ,1962,,Obsessive Memories Series,2000,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"12,889","19,334","45,114",Premium
Lee Dong Wook ,1976,,Handle,2007,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"10,311","12,889","12,084",Premium
Walasse Ting ,1929,2010,Bird; Duck; Figure on Donkey; Two Figures; Double-Happiness Box and Cover; Duckling; and Male Figure,1957,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"5,155","10,311","13,695",Premium
Katsuyo Aoki ,1972,,Predictive Dream,2006,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"9,022","12,889",N/A,Bought In
Teppei Kaneuji ,1978,,Muddy Stream from a Mug #10,1999,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"7,733","10,311",N/A,Bought In
Nam June Paik ,1932,2006,Buddha King,1997,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"58,004","70,895","136,634",Premium
Ju Ming ,1938,,Living World Series: Swimming,2008,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"51,559","64,449","72,506",Premium
Zhan Wang ,1962,,Jia Shan Die Wu,2010,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"12,889","19,334","12,889",Premium
Wang Keping ,1949,,Untitled,N/A,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"15,467","23,201","45,114",Premium
Yoshitomo Nara ,1959,,Sleepless Night (Sitting),2007,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"10,311","15,467","32,224",Premium
Kwon Ki-Soo ,1972,,In The Forest,2009,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"12,889","19,334",N/A,Bought In
Marvin Minto Fang ,1955,,Art is Grass Goldening 0909 & 0910,2009,Sculpture,20141005,Christie's Hong Kong,Asia+ / First Open,"10,311","15,467",N/A,Bought In
Ju Ming ,1938,,Taichi Series,1990,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"129,000","193,500","144,480",Premium
Ju Ming ,1938,,Taichi Series,1995,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"129,000","193,500","152,220",Premium
Ju Ming ,1938,,Taichi Series: Single Whip,N/A,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"180,600","206,400","237,360",Premium
Ju Ming ,1938,,Taichi Series,1996,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"180,600","232,200",N/A,Bought In
Ju Ming ,1938,,Taichi Arch,1986,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"206,400","232,200","252,840",Premium
Ju Ming ,1938,,Taichi Series: Single Whip,N/A,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"154,800","180,600","237,360",Premium
Yang Ying-Feng ,1926,1997,Advent of the Phoenix,1970,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"58,050","83,850",N/A,Bought In
Yang Ying-Feng ,1926,1997,Philosopher,1959,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"10,320","20,640",N/A,Bought In
Yang Ying-Feng ,1926,1997,Strength,1986,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"15,480","23,220",N/A,Bought In
Ju Ming ,1938,,Living World Series,1992,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"38,700","64,500","51,600",Premium
Ju Ming ,1938,,Taichi Series,N/A,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"15,480","23,220","45,150",Premium
Zao Wou-Ki ,1921,2013,Stele No. 10,2007,Sculpture,20140525,Christie's Hong Kong,Asian 20th Century Art (Day Sale),"32,250","45,150","40,312",Premium
Chun Kwang-Young ,1944,,Aggregation10-AP009RED,2010,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"64,500","103,200","120,937",Premium
Chun Kwang-Young ,1944,,Aggregation 07-D118,2007,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"64,500","103,200","144,480",Premium
Li Chen ,1963,,Heavenly Pond,2008,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"64,500","90,300","136,740",Premium
Li Chen ,1963,,Meditation,2002,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"51,600","77,400","144,480",Premium
Huang Yong Ping ,1954,,Altar,1997,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"64,500","90,300","112,875",Premium
Yoshitomo Nara ,1959,,Zuzanna,1990,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"14,190","20,640",N/A,Bought In
Chun Kwang-Young ,1944,,Aggregation 98-S101; & Aggregation D00-50S,1998,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"90,300","129,000",N/A,Bought In
Yi Hwan-Kwon ,1974,,Trinity,2009,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"51,600","77,400",N/A,Bought In
Choi Xoo-Ang ,1975,,Noise,N/A,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"58,050","83,850","56,437",Premium
Jiao Xingtao ,1970,,Gate,N/A,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"10,320","15,480",N/A,Bought In
Jiao Xingtao ,1970,,Mao,N/A,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"12,900","19,350",N/A,Bought In
Lee Lee Nam ,1969,,Korean Eight Fold Screens,2009,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"15,480","20,640",N/A,Bought In
Lee Lee Nam ,1969,,Sunrise,2007,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"6,450","10,320","8,062",Premium
Nona Garcia ,1978,,A Series of Fractures,N/A,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"7,740","10,320","12,900",Premium
Wang Keping ,1949,,Untitled,N/A,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"15,480","23,220",N/A,Bought In
Raja Shahriman bin Raza Aziddin ,1967,,Semangat Besi 32 (The Spirit of The Iron),N/A,Sculpture,20140525,Christie's Hong Kong,Asian Contemporary Art (Day Sale),"3,612","5,160",N/A,Bought In
Zhan Wang ,1962,,Artificial Rock No. 59,2006,Sculpture,20140524,Christie's Hong Kong,Asian 20th Century & Contemporary Art (Evening Sale),"580,500","838,500","1,243,560",Premium
Ju Ming ,1938,,Taichi Series: Sparring,1988,Sculpture,20140524,Christie's Hong Kong,Asian 20th Century & Contemporary Art (Evening Sale),"387,000","516,000","531,480",Premium
Lin Tianmiao ,1961,,Family Portrait,2002,Sculpture,20140405,Christie's Hong Kong,Asia+: 20th Century and Contemporary Art,"19,334","25,779","51,559",Premium
Chiharu Shiota ,1972,,State of Being (Children's Dress),2011,Sculpture,20140405,Christie's Hong Kong,Asia+: 20th Century and Contemporary Art,"12,889","19,334",N/A,Bought In
